year,demographic,category,vol_type,population_1000,count_1000,percentage
1991,employment,unemployed,informal,223.7,73.2,23.6
1991,employment,unemployed,both_formal_informal,223.7,12.6,10.5
1991,employment,unemployed,formal_only,223.7,11.0,9.9
1991,employment,unemployed,informal_only,223.7,63.8,53.5
1991,occupation,auxiliary work,any,184.2,61.5,24.7
1991,occupation,auxiliary work,formal,184.2,24.9,10.4
1991,occupation,auxiliary work,informal,184.2,46.8,18.6
1991,occupation,auxiliary work,both_formal_informal,184.2,11.3,13.6
1991,occupation,auxiliary work,formal_only,184.2,13.8,16.5
1991,occupation,auxiliary work,informal_only,184.2,36.0,42.6
1991,occupation,higher job,any,616.0,355.0,44.3
1991,occupation,higher job,formal,616.0,202.5,24.7
1991,occupation,higher job,informal,616.0,266.6,32.7
1991,occupation,higher job,both_formal_informal,616.0,106.9,20.8
1991,occupation,higher job,formal_only,616.0,95.6,18.9
1991,occupation,higher job,informal_only,616.0,165.4,32.6
1991,occupation,highly qualified job,any,758.9,490.5,47.3
1991,occupation,highly qualified job,formal,758.9,306.7,27.9
1991,occupation,highly qualified job,informal,758.9,366.1,34.9
1991,occupation,highly qualified job,both_formal_informal,758.9,157.0,22.7
1991,occupation,highly qualified job,formal_only,758.9,143.5,20.9
1991,occupation,highly qualified job,informal_only,758.9,197.2,29.8
1991,occupation,middle job,any,1239.3,600.2,35.2
1991,occupation,middle job,formal,1239.3,330.6,19.4
1991,occupation,middle job,informal,1239.3,452.9,25.8
1991,occupation,middle job,both_formal_informal,1239.3,162.7,19.1
1991,occupation,middle job,formal_only,1239.3,165.4,19.7
1991,occupation,middle job,informal_only,1239.3,287.9,35.1
1991,region,Burgenland,any,191.6,89.5,35.0
1991,region,Burgenland,formal,191.6,44.6,17.6
1991,region,Burgenland,informal,191.6,62.7,25.4
1991,region,Burgenland,both_formal_informal,191.6,21.2,18.4
1991,region,Burgenland,formal_only,191.6,24.7,19.8
1991,region,Burgenland,informal_only,191.6,42.3,34.2
1991,region,Carinthia,any,349.1,178.7,36.4
1991,region,Carinthia,formal,349.1,85.7,17.7
1991,region,Carinthia,informal,349.1,136.6,28.4
1991,region,Carinthia,both_formal_informal,349.1,44.6,18.7
1991,region,Carinthia,formal_only,349.1,42.2,17.1
1991,region,Carinthia,informal_only,349.1,88.8,37.0
1991,region,Lower Austria,any,1029.7,560.8,39.5
1991,region,Lower Austria,formal,1029.7,293.3,20.0
1991,region,Lower Austria,informal,1029.7,387.7,27.7
1991,region,Lower Austria,both_formal_informal,1029.7,133.8,18.2
1991,region,Lower Austria,formal_only,1029.7,157.9,20.2
1991,region,Lower Austria,informal_only,1029.7,255.7,34.3
1991,region,Salzburg,any,342.5,191.2,39.9
1991,region,Salzburg,formal,342.5,101.8,21.9
1991,region,Salzburg,informal,342.5,128.4,27.7
1991,region,Salzburg,both_formal_informal,342.5,48.3,19.9
1991,region,Salzburg,formal_only,342.5,54.4,21.0
1991,region,Salzburg,informal_only,342.5,81.6,32.4
1991,region,Styria,any,801.0,372.9,35.7
1991,region,Styria,formal,801.0,204.5,19.0
1991,region,Styria,informal,801.0,278.8,26.3
1991,region,Styria,both_formal_informal,801.0,97.0,19.0
1991,region,Styria,formal_only,801.0,98.7,20.1
1991,region,Styria,informal_only,801.0,185.9,36.0
1991,region,Tyrol,any,459.9,250.8,38.9
1991,region,Tyrol,formal,459.9,159.0,23.7
1991,region,Tyrol,informal,459.9,182.8,29.1
1991,region,Tyrol,both_formal_informal,459.9,86.2,24.2
1991,region,Tyrol,formal_only,459.9,71.4,19.7
1991,region,Tyrol,informal_only,459.9,98.8,28.4
1991,region,Upper Austria,any,932.6,482.8,36.6
1991,region,Upper Austria,formal,932.6,294.3,22.6
1991,region,Upper Austria,informal,932.6,334.7,26.6
1991,region,Upper Austria,both_formal_informal,932.6,149.8,23.8
1991,region,Upper Austria,formal_only,932.6,131.0,21.0
1991,region,Upper Austria,informal_only,932.6,179.8,29.3
1991,region,Vienna,any,1176.8,500.4,31.1
1991,region,Vienna,formal,1176.8,186.2,11.8
1991,region,Vienna,informal,1176.8,409.2,25.5
1991,region,Vienna,both_formal_informal,1176.8,102.9,15.1
1991,region,Vienna,formal_only,1176.8,81.7,12.7
1991,region,Vienna,informal_only,1176.8,304.4,45.8
1991,region,Vorarlberg,any,238.2,132.1,40.0
1991,region,Vorarlberg,formal,238.2,74.5,21.5
1991,region,Vorarlberg,informal,238.2,91.2,26.8
1991,region,Vorarlberg,both_formal_informal,238.2,35.1,18.9
1991,region,Vorarlberg,formal_only,238.2,37.3,22.0
1991,region,Vorarlberg,informal_only,238.2,57.6,32.7
1991,municipality size classes,<= 10 000 inhabitants,any,1685.4,855.9,37.8
1991,municipality size classes,<= 10 000 inhabitants,formal,1685.4,481.3,20.6
1991,municipality size classes,<= 10 000 inhabitants,informal,1685.4,624.3,28.2
1991,municipality size classes,<= 10 000 inhabitants,both_formal_informal,1685.4,238.6,19.1
1991,municipality size classes,<= 10 000 inhabitants,formal_only,1685.4,234.0,19.7
1991,municipality size classes,<= 10 000 inhabitants,informal_only,1685.4,406.6,34.0
1991,municipality size classes,<= 100 000 inhabitants,any,935.5,455.2,35.8
1991,municipality size classes,<= 100 000 inhabitants,formal,935.5,214.2,16.8
1991,municipality size classes,<= 100 000 inhabitants,informal,935.5,347.9,27.0
1991,municipality size classes,<= 100 000 inhabitants,both_formal_informal,935.5,97.9,16.5
1991,municipality size classes,<= 100 000 inhabitants,formal_only,935.5,113.9,18.6
1991,municipality size classes,<= 100 000 inhabitants,informal_only,935.5,240.1,37.8
1991,municipality size classes,<= 2 500 inhabitants,any,1225.8,640.5,39.0
1991,municipality size classes,<= 2 500 inhabitants,formal,1225.8,431.4,25.5
1991,municipality size classes,<= 2 500 inhabitants,informal,1225.8,436.9,27.0
1991,municipality size classes,<= 2 500 inhabitants,both_formal_informal,1225.8,221.0,24.9
1991,municipality size classes,<= 2 500 inhabitants,formal_only,1225.8,207.9,23.2
1991,municipality size classes,<= 2 500 inhabitants,informal_only,1225.8,220.6,25.4
1991,municipality size classes,> 100 000 inhabitants,any,1761.2,781.4,32.0
1991,municipality size classes,> 100 000 inhabitants,formal,1761.2,324.0,13.2
1991,municipality size classes,> 100 000 inhabitants,informal,1761.2,615.4,26.9
1991,municipality size classes,> 100 000 inhabitants,both_formal_informal,1761.2,177.7,16.6
1991,municipality size classes,> 100 000 inhabitants,formal_only,1761.2,140.4,13.7
1991,municipality size classes,> 100 000 inhabitants,informal_only,1761.2,455.8,42.1
1991,household size,1 Person,any,1077.0,508.7,32.6
1991,household size,1 Person,formal,1077.0,232.1,15.6
1991,household size,1 Person,informal,1077.0,393.5,26.8
1991,household size,1 Person,both_formal_informal,1077.0,128.0,18.8
1991,household size,1 Person,formal_only,1077.0,102.9,14.4
1991,household size,1 Person,informal_only,1077.0,266.8,39.3
1991,household size,2 Personen,any,1931.2,945.6,35.3
1991,household size,2 Personen,formal,1931.2,454.1,17.0
1991,household size,2 Personen,informal,1931.2,729.4,27.0
1991,household size,2 Personen,both_formal_informal,1931.2,233.2,18.2
1991,household size,2 Personen,formal_only,1931.2,222.9,17.1
1991,household size,2 Personen,informal_only,1931.2,497.1,37.5
1991,household size,3 Personen,any,1051.9,535.7,36.6
1991,household size,3 Personen,formal,1051.9,266.6,18.7
1991,household size,3 Personen,informal,1051.9,410.1,28.1
1991,household size,3 Personen,both_formal_informal,1051.9,137.5,18.6
1991,household size,3 Personen,formal_only,1051.9,124.7,17.4
1991,household size,3 Personen,informal_only,1051.9,256.8,37.2
1991,household size,4 or more persons,any,1428.6,731.5,38.0
1991,household size,4 or more persons,formal,1428.6,481.3,24.4
1991,household size,4 or more persons,informal,1428.6,512.7,25.6
1991,household size,4 or more persons,both_formal_informal,1428.6,224.4,21.4
1991,household size,4 or more persons,formal_only,1428.6,258.1,24.6
1991,household size,4 or more persons,informal_only,1428.6,277.7,26.4
1991,single-person households,men,any,497.6,252.5,36.4
1991,single-person households,men,formal,497.6,130.3,18.1
1991,single-person households,men,informal,497.6,200.2,28.1
1991,single-person households,men,both_formal_informal,497.6,72.0,22.2
1991,single-person households,men,formal_only,497.6,54.0,15.6
1991,single-person households,men,informal_only,497.6,125.1,35.9
1991,single-person households,total,any,1101.5,505.2,33.4
1991,single-person households,total,formal,1101.5,236.2,15.8
1991,single-person households,total,informal,1101.5,397.2,27.2
1991,single-person households,total,both_formal_informal,1101.5,130.3,19.1
1991,single-person households,total,formal_only,1101.5,98.6,14.3
1991,single-person households,total,informal_only,1101.5,268.9,40.3
1991,single-person households,women,any,595.2,255.1,31.6
1991,single-person households,women,formal,595.2,106.9,12.8
1991,single-person households,women,informal,595.2,198.1,24.5
1991,single-person households,women,both_formal_informal,595.2,56.9,16.9
1991,single-person households,women,formal_only,595.2,46.0,13.8
1991,single-person households,women,informal_only,595.2,145.5,42.5
1991,multi-person households,no kids,any,2992.1,1489.4,37.7
1991,multi-person households,no kids,formal,2992.1,831.9,19.2
1991,multi-person households,no kids,informal,2992.1,1091.8,26.6
1991,multi-person households,no kids,both_formal_informal,2992.1,417.6,19.6
1991,multi-person households,no kids,formal_only,2992.1,404.7,19.9
1991,multi-person households,no kids,informal_only,2992.1,703.4,34.5
1991,multi-person households,total,any,4322.1,2294.4,36.4
1991,multi-person households,total,formal,4322.1,1207.5,20.2
1991,multi-person households,total,informal,4322.1,1613.9,26.6
1991,multi-person households,total,both_formal_informal,4322.1,614.3,19.0
1991,multi-person households,total,formal_only,4322.1,617.2,19.2
1991,multi-person households,total,informal_only,4322.1,1036.3,34.9
1991,multi-person households,with 1 kid,any,721.6,372.6,38.1
1991,multi-person households,with 1 kid,formal,721.6,183.6,18.6
1991,multi-person households,with 1 kid,informal,721.6,274.7,29.2
1991,multi-person households,with 1 kid,both_formal_informal,721.6,98.0,20.2
1991,multi-person households,with 1 kid,formal_only,721.6,88.1,18.1
1991,multi-person households,with 1 kid,informal_only,721.6,183.7,34.8
1991,multi-person households,with 2 or more kids,any,671.1,351.7,35.9
1991,multi-person households,with 2 or more kids,formal,671.1,198.0,21.3
1991,multi-person households,with 2 or more kids,informal,671.1,234.8,25.3
1991,multi-person households,with 2 or more kids,both_formal_informal,671.1,89.4,19.6
1991,multi-person households,with 2 or more kids,formal_only,671.1,107.8,22.2
1991,multi-person households,with 2 or more kids,informal_only,671.1,150.0,30.8
1991,multi-person households,with kids,any,1377.1,719.5,36.5
1991,multi-person households,with kids,formal,1377.1,380.4,20.5
1991,multi-person households,with kids,informal,1377.1,533.4,27.3
1991,multi-person households,with kids,both_formal_informal,1377.1,191.0,19.9
1991,multi-person households,with kids,formal_only,1377.1,200.5,20.0
1991,multi-person households,with kids,informal_only,1377.1,332.8,34.5
1994,total,total,any,5629.7,2905.4,38.5
1994,total,total,formal,5629.7,1518.7,19.4
1994,total,total,informal,5629.7,2113.9,28.7
1994,total,total,both_formal_informal,5629.7,750.6,20.7
1994,total,total,formal_only,5629.7,733.1,20.0
1994,total,total,informal_only,5629.7,1382.5,36.3
1994,gender,men,any,2921.8,1456.3,41.0
1994,gender,men,formal,2921.8,842.7,23.7
1994,gender,men,informal,2921.8,1042.7,28.7
1994,gender,men,both_formal_informal,2921.8,449.7,22.3
1994,gender,men,formal_only,2921.8,433.8,21.8
1994,gender,men,informal_only,2921.8,635.1,31.1
1994,gender,women,any,2905.1,1383.1,34.9
1994,gender,women,formal,2905.1,610.1,16.0
1994,gender,women,informal,2905.1,1075.3,27.8
1994,gender,women,both_formal_informal,2905.1,320.7,17.9
1994,gender,women,formal_only,2905.1,312.3,16.6
1994,gender,women,informal_only,2905.1,727.7,42.2
1994,age,30–39,any,983.4,500.8,40.4
1994,age,30–39,formal,983.4,252.4,18.9
1994,age,30–39,informal,983.4,380.1,30.5
1994,age,30–39,both_formal_informal,983.4,121.3,18.4
1994,age,30–39,formal_only,983.4,129.7,18.9
1994,age,30–39,informal_only,983.4,260.4,39.4
1994,age,40–49,any,922.0,487.2,41.0
1994,age,40–49,formal,922.0,269.3,23.1
1994,age,40–49,informal,922.0,359.3,31.2
1994,age,40–49,both_formal_informal,922.0,154.8,23.5
1994,age,40–49,formal_only,922.0,119.0,18.6
1994,age,40–49,informal_only,922.0,220.9,34.7
1994,age,50–59,any,1067.1,577.3,41.4
1994,age,50–59,formal,1067.1,303.9,22.9
1994,age,50–59,informal,1067.1,420.9,31.5
1994,age,50–59,both_formal_informal,1067.1,161.7,20.8
1994,age,50–59,formal_only,1067.1,140.9,19.5
1994,age,50–59,informal_only,1067.1,279.1,36.2
1994,age,60–69,any,836.3,436.2,39.0
1994,age,60–69,formal,836.3,203.6,19.3
1994,age,60–69,informal,836.3,347.7,31.3
1994,age,60–69,both_formal_informal,836.3,117.9,21.5
1994,age,60–69,formal_only,836.3,89.7,15.6
1994,age,60–69,informal_only,836.3,228.4,40.8
1994,age,70–79,any,548.8,219.8,30.8
1994,age,70–79,formal,548.8,125.0,17.5
1994,age,70–79,informal,548.8,159.7,22.6
1994,age,70–79,both_formal_informal,548.8,64.0,23.4
1994,age,70–79,formal_only,548.8,59.9,20.8
1994,age,70–79,informal_only,548.8,95.6,32.2
1994,age,>80,any,362.2,94.0,19.5
1994,age,>80,formal,362.2,46.6,9.8
1994,age,>80,informal,362.2,66.1,13.2
1994,age,>80,both_formal_informal,362.2,18.5,14.8
1994,age,>80,formal_only,362.2,28.3,23.8
1994,age,>80,informal_only,362.2,47.0,37.4
1994,age,<30,any,1093.6,545.7,38.0
1994,age,<30,formal,1093.6,293.3,20.4
1994,age,<30,informal,1093.6,364.1,26.0
1994,age,<30,both_formal_informal,1093.6,126.6,18.1
1994,age,<30,formal_only,1093.6,161.1,23.7
1994,age,<30,informal_only,1093.6,247.9,35.4
1994,education,(max.) Compulsory education,any,1248.3,382.7,24.6
1994,education,(max.) Compulsory education,formal,1248.3,172.6,10.4
1994,education,(max.) Compulsory education,informal,1248.3,290.9,18.2
1994,education,(max.) Compulsory education,both_formal_informal,1248.3,74.4,14.6
1994,education,(max.) Compulsory education,formal_only,1248.3,92.9,19.0
1994,education,(max.) Compulsory education,informal_only,1248.3,214.5,42.0
1994,education,matura,any,971.5,541.0,43.9
1994,education,matura,formal,971.5,292.2,23.7
1994,education,matura,informal,971.5,398.9,32.4
1994,education,matura,both_formal_informal,971.5,161.2,22.1
1994,education,matura,formal_only,971.5,147.2,19.8
1994,education,matura,informal_only,971.5,255.4,33.9
1994,education,"teaching, BMS",any,2684.1,1306.0,37.9
1994,education,"teaching, BMS",formal,2684.1,660.1,19.6
1994,education,"teaching, BMS",informal,2684.1,980.5,27.6
1994,education,"teaching, BMS",both_formal_informal,2684.1,340.9,20.3
1994,education,"teaching, BMS",formal_only,2684.1,327.0,19.2
1994,education,"teaching, BMS",informal_only,2684.1,622.2,37.7
1994,education,university,any,958.5,647.7,52.0
1994,education,university,formal,958.5,349.8,28.6
1994,education,university,informal,958.5,455.4,38.0
1994,education,university,both_formal_informal,958.5,192.5,24.3
1994,education,university,formal_only,958.5,170.6,19.8
1994,education,university,informal_only,958.5,274.1,32.2
1994,citizenship,Austria,any,4738.5,2480.6,40.2
1994,citizenship,Austria,formal,4738.5,1344.1,21.5
1994,citizenship,Austria,informal,4738.5,1809.0,29.2
1994,citizenship,Austria,both_formal_informal,4738.5,680.2,20.8
1994,citizenship,Austria,formal_only,4738.5,671.0,20.1
1994,citizenship,Austria,informal_only,4738.5,1170.6,35.8
1994,citizenship,not Austria,any,981.0,359.7,28.0
1994,citizenship,not Austria,formal,981.0,144.5,11.9
1994,citizenship,not Austria,informal,981.0,277.3,22.3
1994,citizenship,not Austria,both_formal_informal,981.0,73.9,16.0
1994,citizenship,not Austria,formal_only,981.0,70.5,15.6
1994,citizenship,not Austria,informal_only,981.0,202.6,44.9
1994,birth_country,Austria,any,4644.7,2402.8,40.7
1994,birth_country,Austria,formal,4644.7,1289.2,22.6
1994,birth_country,Austria,informal,4644.7,1724.1,29.0
1994,birth_country,Austria,both_formal_informal,4644.7,644.9,21.7
1994,birth_country,Austria,formal_only,4644.7,629.6,20.1
1994,birth_country,Austria,informal_only,4644.7,1104.7,34.5
1994,birth_country,not Austria,any,1228.6,469.7,28.5
1994,birth_country,not Austria,formal,1228.6,199.6,11.8
1994,birth_country,not Austria,informal,1228.6,379.1,22.8
1994,birth_country,not Austria,both_formal_informal,1228.6,100.2,16.5
1994,birth_country,not Austria,formal_only,1228.6,93.5,15.6
1994,birth_country,not Austria,informal_only,1228.6,264.4,45.2
1994,migration,1. Generation,any,1214.5,412.3,26.5
1994,migration,1. Generation,formal,1214.5,168.1,11.3
1994,migration,1. Generation,informal,1214.5,331.8,21.8
1994,migration,1. Generation,both_formal_informal,1214.5,84.6,15.4
1994,migration,1. Generation,formal_only,1214.5,86.1,15.5
1994,migration,1. Generation,informal_only,1214.5,249.1,46.0
1994,migration,2. Generation,any,253.6,95.7,29.3
1994,migration,2. Generation,formal,253.6,31.6,9.5
1994,migration,2. Generation,informal,253.6,73.1,23.1
1994,migration,2. Generation,both_formal_informal,253.6,12.5,10.6
1994,migration,2. Generation,formal_only,253.6,19.6,15.5
1994,migration,2. Generation,informal_only,253.6,61.5,49.3
1994,migration,no migration background,any,4287.4,2376.6,42.2
1994,migration,no migration background,formal,4287.4,1260.8,22.2
1994,migration,no migration background,informal,4287.4,1701.7,30.2
